ID	pair	second_dim_step	first_dim_step	avg_response
5837	reason-risen	2	3	6.5
5837	reason-risen	2	4	8.66666666666667
5837	reason-risen	2	5	17
5837	reason-risen	2	6	46.3333333333333
5837	reason-risen	2	7	43.6666666666667
5837	reason-risen	3	1	9.66666666666667
5837	reason-risen	3	2	11
5837	reason-risen	3	3	6.33333333333333
5837	reason-risen	3	4	40
5837	reason-risen	3	5	59.5
5837	reason-risen	3	6	84.3333333333333
5837	reason-risen	3	7	93.6666666666667
5837	reason-risen	4	1	55.3333333333333
5837	reason-risen	4	2	60.6666666666667
5837	reason-risen	4	3	53.3333333333333
5837	reason-risen	4	4	90
5837	reason-risen	4	5	87.6666666666667
5837	reason-risen	4	6	94
5837	reason-risen	4	7	91.3333333333333
5837	reason-risen	5	1	88
5837	reason-risen	5	2	74.6666666666667
5837	reason-risen	5	3	71
5837	reason-risen	5	4	89.6666666666667
5837	reason-risen	5	5	93
5837	reason-risen	5	6	95.6666666666667
5837	reason-risen	5	7	94
5837	kata-katta	1	1	7.33333333333333
5837	kata-katta	1	2	10
5837	kata-katta	1	3	42
5837	kata-katta	1	4	33
5837	kata-katta	1	5	56
5837	kata-katta	1	6	90.3333333333333
5837	kata-katta	1	7	80.3333333333333
5837	kata-katta	2	1	13.6666666666667
5837	kata-katta	2	2	38.3333333333333
5837	kata-katta	2	3	75.6666666666667
5837	kata-katta	2	4	44.3333333333333
5837	kata-katta	2	5	79.3333333333333
5837	kata-katta	2	6	80.6666666666667
5837	kata-katta	2	7	83
5837	kata-katta	3	1	7
5837	kata-katta	3	2	6.66666666666667
5837	kata-katta	3	3	25
5837	kata-katta	3	4	47.6666666666667
5837	kata-katta	3	5	61.6666666666667
5837	kata-katta	3	6	69.3333333333333
5837	kata-katta	3	7	89.3333333333333
5837	kata-katta	4	1	10
5837	kata-katta	4	2	9.66666666666667
5837	kata-katta	4	3	18.3333333333333
5837	kata-katta	4	4	6
5837	kata-katta	4	5	20.5
5837	kata-katta	4	6	76.3333333333333
5837	kata-katta	4	7	78.3333333333333
5837	kata-katta	5	1	5
5837	kata-katta	5	2	3.66666666666667
5837	kata-katta	5	3	40.6666666666667
5837	kata-katta	5	4	43.6666666666667
5837	kata-katta	5	5	20
5837	kata-katta	5	6	83.6666666666667
5837	kata-katta	5	7	79
5837	toru-tooru	1	1	10
5837	toru-tooru	1	2	12.3333333333333
5837	toru-tooru	1	3	42
5837	toru-tooru	1	4	45.6666666666667
5837	toru-tooru	1	5	91.3333333333333
5837	toru-tooru	1	6	96
5837	toru-tooru	1	7	93.6666666666667
5837	toru-tooru	2	1	8.33333333333333
5837	toru-tooru	2	2	6.66666666666667
5837	toru-tooru	2	3	9.33333333333333
5837	toru-tooru	2	4	19.6666666666667
5837	toru-tooru	2	5	94
5837	toru-tooru	2	6	97
5837	toru-tooru	2	7	97.3333333333333
5837	toru-tooru	3	1	11.3333333333333
5837	toru-tooru	3	2	19.3333333333333
5837	toru-tooru	3	3	38
5837	toru-tooru	3	4	40.3333333333333
5837	toru-tooru	3	5	90
5837	toru-tooru	3	6	94
5837	toru-tooru	3	7	94.6666666666667
5837	toru-tooru	4	1	7.33333333333333
5837	toru-tooru	4	2	10
5837	toru-tooru	4	3	13.3333333333333
5837	toru-tooru	4	4	26
5837	toru-tooru	4	5	94.6666666666667
5837	toru-tooru	4	6	69.3333333333333
5837	toru-tooru	4	7	95.3333333333333
5837	toru-tooru	5	1	5.33333333333333
5837	toru-tooru	5	2	10.6666666666667
5837	toru-tooru	5	3	29.3333333333333
5837	toru-tooru	5	4	69
5837	toru-tooru	5	5	95.6666666666667
5837	toru-tooru	5	6	99
5837	toru-tooru	5	7	95.6666666666667
5838	indent-intent	1	1	0
5838	indent-intent	1	2	0.333333333333333
5838	indent-intent	1	3	0
5838	indent-intent	1	4	33.6666666666667
5838	indent-intent	1	5	100
5838	indent-intent	1	6	100
5838	indent-intent	1	7	100
5838	indent-intent	2	1	0
5838	indent-intent	2	2	0
5838	indent-intent	2	3	0
5838	indent-intent	2	4	50
5838	indent-intent	2	5	100
5838	indent-intent	2	6	99.6666666666667
5838	indent-intent	2	7	99.6666666666667
5838	indent-intent	3	1	0
5838	indent-intent	3	2	0.333333333333333
5838	indent-intent	3	3	1
5838	indent-intent	3	4	66.6666666666667
5838	indent-intent	3	5	100
5838	indent-intent	3	6	100
5838	indent-intent	3	7	99.6666666666667
5838	indent-intent	4	1	0.333333333333333
5838	indent-intent	4	2	17
5838	indent-intent	4	3	0
5838	indent-intent	4	4	100
5838	indent-intent	4	5	99.3333333333333
5838	indent-intent	4	6	99.6666666666667
5838	indent-intent	4	7	100
5838	indent-intent	5	1	0
5838	indent-intent	5	2	1
5838	indent-intent	5	3	0.5
5838	indent-intent	5	4	66.6666666666667
5838	indent-intent	5	5	100
5838	indent-intent	5	6	100
5838	indent-intent	5	7	100
5838	reason-risen	1	1	0
5838	reason-risen	1	2	0
5838	reason-risen	1	3	0
5838	reason-risen	1	4	0
5838	reason-risen	1	5	33.3333333333333
5838	reason-risen	1	6	74
5838	reason-risen	1	7	100
5838	reason-risen	2	1	0.666666666666667
5838	reason-risen	2	2	0
5838	reason-risen	2	3	0
5838	reason-risen	2	4	0
5838	reason-risen	2	5	50
5838	reason-risen	2	6	99
5838	reason-risen	2	7	100
5838	reason-risen	3	1	1
5838	reason-risen	3	2	0
5838	reason-risen	3	3	0
5838	reason-risen	3	4	59.3333333333333
5838	reason-risen	3	5	99.6666666666667
5838	reason-risen	3	6	80
5838	reason-risen	3	7	100
5838	reason-risen	4	1	0
5838	reason-risen	4	2	0
5838	reason-risen	4	3	0.5
5838	reason-risen	4	4	0
5838	reason-risen	4	5	75
5838	reason-risen	4	6	100
5838	reason-risen	4	7	100
5838	reason-risen	5	1	0.333333333333333
5838	reason-risen	5	2	1
5838	reason-risen	5	3	26.6666666666667
5838	reason-risen	5	4	0
5838	reason-risen	5	5	66.6666666666667
5838	reason-risen	5	6	100
5838	reason-risen	5	7	100
5838	kata-katta	1	1	0
5838	kata-katta	1	2	0
5838	kata-katta	1	3	26.3333333333333
5838	kata-katta	1	4	60
5838	kata-katta	1	5	33.3333333333333
5838	kata-katta	1	6	49.5
5838	kata-katta	1	7	66.6666666666667
5838	kata-katta	2	1	0
5838	kata-katta	2	2	33.6666666666667
5838	kata-katta	2	3	33.3333333333333
5838	kata-katta	2	4	82.6666666666667
5838	kata-katta	2	5	60
5838	kata-katta	2	6	66.6666666666667
5838	kata-katta	2	7	67
5838	kata-katta	3	1	33.3333333333333
5838	kata-katta	3	2	0
5838	kata-katta	3	3	26.6666666666667
5838	kata-katta	3	4	100
5838	kata-katta	3	5	98.5
5838	kata-katta	3	6	50
5838	kata-katta	3	7	50
5838	kata-katta	4	1	0
5838	kata-katta	4	2	33
5838	kata-katta	4	3	49
5838	kata-katta	4	4	56.6666666666667
5838	kata-katta	4	5	50
5838	kata-katta	4	6	83.3333333333333
5838	kata-katta	4	7	100
5838	kata-katta	5	1	0.333333333333333
5838	kata-katta	5	2	17.3333333333333
5838	kata-katta	5	3	0
5838	kata-katta	5	4	65
5838	kata-katta	5	5	51
5838	kata-katta	5	6	100
5838	kata-katta	5	7	66.6666666666667
5838	toru-tooru	1	1	0
5838	toru-tooru	1	2	0
5838	toru-tooru	1	3	33.6666666666667
5838	toru-tooru	1	4	99.3333333333333
5838	toru-tooru	1	5	100
5838	toru-tooru	1	6	99.3333333333333
5838	toru-tooru	1	7	100
5838	toru-tooru	2	1	0
5838	toru-tooru	2	2	0.333333333333333
5838	toru-tooru	2	3	33.3333333333333
5838	toru-tooru	2	4	100
5838	toru-tooru	2	5	100
5838	toru-tooru	2	6	99.6666666666667
5838	toru-tooru	2	7	100
5838	toru-tooru	3	1	0.333333333333333
5838	toru-tooru	3	2	0.333333333333333
5838	toru-tooru	3	3	0
5838	toru-tooru	3	4	66.6666666666667
5838	toru-tooru	3	5	99.6666666666667
5838	toru-tooru	3	6	100
5838	toru-tooru	3	7	100
5838	toru-tooru	4	1	0
5838	toru-tooru	4	2	0.333333333333333
5838	toru-tooru	4	3	0
5838	toru-tooru	4	4	66.6666666666667
5838	toru-tooru	4	5	66.6666666666667
5838	toru-tooru	4	6	100
5838	toru-tooru	4	7	100
5838	toru-tooru	5	1	0
5838	toru-tooru	5	2	0
5838	toru-tooru	5	3	0
5838	toru-tooru	5	4	100
5838	toru-tooru	5	5	66.6666666666667
5838	toru-tooru	5	6	99
5838	toru-tooru	5	7	100
5847	indent-intent	1	1	21
5847	indent-intent	1	2	26.3333333333333
5847	indent-intent	1	3	59.6666666666667
5847	indent-intent	1	4	58.6666666666667
5847	indent-intent	1	5	63.6666666666667
5847	indent-intent	1	6	59.3333333333333
5847	indent-intent	1	7	77
5847	indent-intent	2	1	23.6666666666667
5847	indent-intent	2	2	38
5847	indent-intent	2	3	18
5847	indent-intent	2	4	49.3333333333333
5847	indent-intent	2	5	54
5847	indent-intent	2	6	57
5847	indent-intent	2	7	62
5847	indent-intent	3	1	19
5847	indent-intent	3	2	50
5847	indent-intent	3	3	59.3333333333333
5847	indent-intent	3	4	37
5847	indent-intent	3	5	51.6666666666667
5847	indent-intent	3	6	56
5847	indent-intent	3	7	44
5847	indent-intent	4	1	25.6666666666667
5847	indent-intent	4	2	31.6666666666667
5847	indent-intent	4	3	54
5847	indent-intent	4	4	52.6666666666667
5847	indent-intent	4	5	69.6666666666667
5847	indent-intent	4	6	41.3333333333333
5847	indent-intent	4	7	53.6666666666667
5847	indent-intent	5	1	39.3333333333333
5847	indent-intent	5	2	55.6666666666667
5847	indent-intent	5	3	43
5847	indent-intent	5	4	51.6666666666667
5847	indent-intent	5	5	39.6666666666667
5847	indent-intent	5	6	58
5847	indent-intent	5	7	59.6666666666667
5847	reason-risen	1	1	48
5847	reason-risen	1	2	39
5847	reason-risen	1	3	72.3333333333333
5847	reason-risen	1	4	64
5847	reason-risen	1	5	56
5847	reason-risen	1	6	64.6666666666667
5847	reason-risen	1	7	38.6666666666667
5847	reason-risen	2	1	20.6666666666667
5847	reason-risen	2	2	28.6666666666667
5847	reason-risen	2	3	79.6666666666667
5847	reason-risen	2	4	34.6666666666667
5847	reason-risen	2	5	26
5847	reason-risen	2	6	65
5847	reason-risen	2	7	35
5847	reason-risen	3	1	60.6666666666667
5847	reason-risen	3	2	43.6666666666667
5847	reason-risen	3	3	49.6666666666667
5847	reason-risen	3	4	54.6666666666667
5847	reason-risen	3	5	56.3333333333333
5847	reason-risen	3	6	58.6666666666667
5847	reason-risen	3	7	57.3333333333333
5847	reason-risen	4	1	23.3333333333333
5847	reason-risen	4	2	57
5847	reason-risen	4	3	44
5847	reason-risen	4	4	52.6666666666667
5847	reason-risen	4	5	53.6666666666667
5847	reason-risen	4	6	70.6666666666667
5847	reason-risen	4	7	66.5
5847	reason-risen	5	1	71
5847	reason-risen	5	2	40
5847	reason-risen	5	3	58.3333333333333
5847	reason-risen	5	4	70.6666666666667
5847	reason-risen	5	5	42.6666666666667
5847	reason-risen	5	6	53.3333333333333
5847	reason-risen	5	7	65.6666666666667
5847	kata-katta	1	1	20
5847	kata-katta	1	2	25.6666666666667
5847	kata-katta	1	3	39.6666666666667
5847	kata-katta	1	4	45
5847	kata-katta	1	5	40
5847	kata-katta	1	6	39.6666666666667
5847	kata-katta	1	7	47
5847	kata-katta	2	1	22
5847	kata-katta	2	2	25
5847	kata-katta	2	3	17.3333333333333
5847	kata-katta	2	4	30
5847	kata-katta	2	5	44.6666666666667
5847	kata-katta	2	6	57.3333333333333
5847	kata-katta	2	7	57
5847	kata-katta	3	1	17.3333333333333
5847	kata-katta	3	2	37.6666666666667
5847	kata-katta	3	3	19
5847	kata-katta	3	4	31
5847	kata-katta	3	5	67.6666666666667
5847	kata-katta	3	6	45.6666666666667
5847	kata-katta	3	7	36.3333333333333
5847	kata-katta	4	1	21
5847	kata-katta	4	2	39.6666666666667
5847	kata-katta	4	3	52
5847	kata-katta	4	4	30.3333333333333
5847	kata-katta	4	5	31.3333333333333
5847	kata-katta	4	6	33.5
5847	kata-katta	4	7	47
5847	kata-katta	5	1	21.3333333333333
5847	kata-katta	5	2	22.6666666666667
5847	kata-katta	5	3	41
5847	kata-katta	5	4	48.3333333333333
5847	kata-katta	5	5	48.3333333333333
5847	kata-katta	5	6	54
5847	kata-katta	5	7	54.3333333333333
5847	toru-tooru	1	1	15.6666666666667
5847	toru-tooru	1	2	12.3333333333333
5847	toru-tooru	1	3	13.3333333333333
5847	toru-tooru	1	4	59
5847	toru-tooru	1	5	87
5847	toru-tooru	1	6	55.6666666666667
5847	toru-tooru	1	7	84
5847	toru-tooru	2	1	26
5847	toru-tooru	2	2	17
5847	toru-tooru	2	3	14.3333333333333
5847	toru-tooru	2	4	65.3333333333333
5847	toru-tooru	2	5	84
5847	toru-tooru	2	6	85.3333333333333
5847	toru-tooru	2	7	92
5847	toru-tooru	3	1	12.3333333333333
5847	toru-tooru	3	2	15.3333333333333
5847	toru-tooru	3	3	20
5847	toru-tooru	3	4	46.3333333333333
5847	toru-tooru	3	5	76
5847	toru-tooru	3	6	75.3333333333333
5847	toru-tooru	3	7	88.6666666666667
5847	toru-tooru	4	1	7.5
5847	toru-tooru	4	2	20.6666666666667
5847	toru-tooru	4	3	11.3333333333333
5847	toru-tooru	4	4	22
5847	toru-tooru	4	5	66.6666666666667
5847	toru-tooru	4	6	90.3333333333333
5847	toru-tooru	4	7	54.5
5847	toru-tooru	5	1	18.6666666666667
5847	toru-tooru	5	2	18.6666666666667
5847	toru-tooru	5	3	16.3333333333333
5847	toru-tooru	5	4	23.6666666666667
5847	toru-tooru	5	5	68.6666666666667
5847	toru-tooru	5	6	74.6666666666667
5847	toru-tooru	5	7	89
5858	indent-intent	1	1	11
5858	indent-intent	1	2	16
5858	indent-intent	1	3	16.3333333333333
5858	indent-intent	1	4	82
5858	indent-intent	1	5	89.3333333333333
5858	indent-intent	1	6	93
5858	indent-intent	1	7	92
5858	indent-intent	2	1	10
5858	indent-intent	2	2	11
5858	indent-intent	2	3	15.5
5858	indent-intent	2	4	91
5858	indent-intent	2	5	92
5858	indent-intent	2	6	93
5858	indent-intent	2	7	87
5858	indent-intent	3	1	9.33333333333333
5858	indent-intent	3	2	19.6666666666667
5858	indent-intent	3	3	18
5858	indent-intent	3	4	87.5
5858	indent-intent	3	5	92.3333333333333
5858	indent-intent	3	6	94.6666666666667
5858	indent-intent	3	7	88.6666666666667
5858	indent-intent	4	1	14.3333333333333
5858	indent-intent	4	2	16.3333333333333
5858	indent-intent	4	3	41
5858	indent-intent	4	4	94.6666666666667
5858	indent-intent	4	5	88
5858	indent-intent	4	6	89
5858	indent-intent	4	7	89.6666666666667
5858	indent-intent	5	1	10
5858	indent-intent	5	2	47
5858	indent-intent	5	3	65.6666666666667
5858	indent-intent	5	4	90
5858	indent-intent	5	5	85.6666666666667
5858	indent-intent	5	6	96.3333333333333
5858	indent-intent	5	7	97
5858	reason-risen	1	1	12
5858	reason-risen	1	2	11
5858	reason-risen	1	3	27
5858	reason-risen	1	4	15
5858	reason-risen	1	5	83
5858	reason-risen	1	6	77.6666666666667
5858	reason-risen	1	7	82.6666666666667
5858	reason-risen	2	1	11
5858	reason-risen	2	2	11
5858	reason-risen	2	3	24
5858	reason-risen	2	4	49
5858	reason-risen	2	5	87.3333333333333
5858	reason-risen	2	6	90.5
5858	reason-risen	2	7	84
5858	reason-risen	3	1	11
5858	reason-risen	3	2	12.6666666666667
5858	reason-risen	3	3	14.3333333333333
5858	reason-risen	3	4	36
5858	reason-risen	3	5	78.6666666666667
5858	reason-risen	3	6	83.3333333333333
5858	reason-risen	3	7	87.6666666666667
5858	reason-risen	4	1	14.5
5858	reason-risen	4	2	13.6666666666667
5858	reason-risen	4	3	24
5858	reason-risen	4	4	32
5858	reason-risen	4	5	65
5858	reason-risen	4	6	87.6666666666667
5858	reason-risen	4	7	90
5858	reason-risen	5	1	10
5858	reason-risen	5	2	14.3333333333333
5858	reason-risen	5	3	24.5
5858	reason-risen	5	4	73
5858	reason-risen	5	5	90.3333333333333
5858	reason-risen	5	6	91.6666666666667
5858	reason-risen	5	7	85
5858	kata-katta	1	1	39
5858	kata-katta	1	2	65
5858	kata-katta	1	3	29.3333333333333
5858	kata-katta	1	4	41.5
5858	kata-katta	1	5	64
5858	kata-katta	1	6	38.6666666666667
5858	kata-katta	1	7	59
5858	kata-katta	2	1	33.6666666666667
5858	kata-katta	2	2	29.3333333333333
5858	kata-katta	2	3	15.6666666666667
5858	kata-katta	2	4	61.3333333333333
5858	kata-katta	2	5	42.3333333333333
5858	kata-katta	2	6	13
5858	kata-katta	2	7	38.6666666666667
5858	kata-katta	3	1	13
5858	kata-katta	3	2	44
5858	kata-katta	3	3	52
5858	kata-katta	3	4	87.6666666666667
5858	kata-katta	3	5	60.3333333333333
5858	kata-katta	3	6	29.6666666666667
5858	kata-katta	3	7	8
5858	kata-katta	4	1	38
5858	kata-katta	4	2	72
5858	kata-katta	4	3	35.3333333333333
5858	kata-katta	4	4	17.3333333333333
5858	kata-katta	4	5	53.6666666666667
5858	kata-katta	4	6	34.3333333333333
5858	kata-katta	4	7	51.3333333333333
5858	kata-katta	5	1	33
5858	kata-katta	5	2	30.3333333333333
5858	kata-katta	5	3	69.6666666666667
5858	kata-katta	5	4	49.6666666666667
5858	kata-katta	5	5	60.6666666666667
5858	kata-katta	5	6	38.5
5858	kata-katta	5	7	15
5858	toru-tooru	1	1	13
5858	toru-tooru	1	2	17.3333333333333
5858	toru-tooru	1	3	22
5858	toru-tooru	1	4	72.3333333333333
5858	toru-tooru	1	5	68.6666666666667
5858	toru-tooru	1	6	89
5858	toru-tooru	1	7	86.6666666666667
5858	toru-tooru	2	1	7.33333333333333
5858	toru-tooru	2	2	35
5858	toru-tooru	2	3	40
5858	toru-tooru	2	4	19.5
5858	toru-tooru	2	5	46.3333333333333
5858	toru-tooru	2	6	59.6666666666667
5858	toru-tooru	2	7	64
5858	toru-tooru	3	1	20
5858	toru-tooru	3	2	38.3333333333333
5858	toru-tooru	3	3	18
5858	toru-tooru	3	4	66
5858	toru-tooru	3	5	60.6666666666667
5858	toru-tooru	3	6	67.3333333333333
5858	toru-tooru	3	7	66.6666666666667
5858	toru-tooru	4	1	38.3333333333333
5858	toru-tooru	4	2	8.66666666666667
5858	toru-tooru	4	3	22.6666666666667
5858	toru-tooru	4	4	36
5858	toru-tooru	4	5	58.3333333333333
5858	toru-tooru	4	6	40
5858	toru-tooru	4	7	92.3333333333333
5858	toru-tooru	5	1	11.6666666666667
5858	toru-tooru	5	2	21.3333333333333
5858	toru-tooru	5	3	23.6666666666667
5858	toru-tooru	5	4	59
5858	toru-tooru	5	5	14.6666666666667
5858	toru-tooru	5	6	67.3333333333333
5858	toru-tooru	5	7	65
5861	indent-intent	1	1	32.6666666666667
5861	indent-intent	1	2	33.6666666666667
5861	indent-intent	1	3	33
5861	indent-intent	1	4	51
5861	indent-intent	1	5	59
5861	indent-intent	1	6	66
5861	indent-intent	1	7	73
5861	indent-intent	2	1	29.3333333333333
5861	indent-intent	2	2	36.6666666666667
5861	indent-intent	2	3	48
5861	indent-intent	2	4	55
5861	indent-intent	2	5	56
5861	indent-intent	2	6	64.3333333333333
5861	indent-intent	2	7	67.3333333333333
5861	indent-intent	3	1	37.3333333333333
5861	indent-intent	3	2	41.3333333333333
5861	indent-intent	3	3	40.6666666666667
5861	indent-intent	3	4	58.3333333333333
5861	indent-intent	3	5	66.3333333333333
5861	indent-intent	3	6	60.3333333333333
5861	indent-intent	3	7	78.3333333333333
5861	indent-intent	4	1	38
5861	indent-intent	4	2	45.6666666666667
5861	indent-intent	4	3	47.3333333333333
5861	indent-intent	4	4	53.6666666666667
5861	indent-intent	4	5	67
5861	indent-intent	4	6	57.3333333333333
5861	indent-intent	4	7	67
5861	indent-intent	5	1	44.6666666666667
5861	indent-intent	5	2	39.3333333333333
5861	indent-intent	5	3	49.3333333333333
5861	indent-intent	5	4	52
5861	indent-intent	5	5	73.5
5861	indent-intent	5	6	69.6666666666667
5861	indent-intent	5	7	67.6666666666667
5861	reason-risen	1	1	20.6666666666667
5861	reason-risen	1	2	22.6666666666667
5861	reason-risen	1	3	34.5
5861	reason-risen	1	4	37.3333333333333
5861	reason-risen	1	5	52.6666666666667
5861	reason-risen	1	6	60
5861	reason-risen	1	7	62.3333333333333
5861	reason-risen	2	1	28
5861	reason-risen	2	2	27.6666666666667
5861	reason-risen	2	3	37.6666666666667
5861	reason-risen	2	4	35.5
5861	reason-risen	2	5	59
5861	reason-risen	2	6	71.6666666666667
5861	reason-risen	2	7	58.6666666666667
5861	reason-risen	3	1	12.3333333333333
5861	reason-risen	3	2	27.5
5861	reason-risen	3	3	39.5
5861	reason-risen	3	4	49.6666666666667
5861	reason-risen	3	5	52
5861	reason-risen	3	6	59.3333333333333
5861	reason-risen	3	7	67
5861	reason-risen	4	1	9
5861	reason-risen	4	2	22.3333333333333
5861	reason-risen	4	3	32.3333333333333
5861	reason-risen	4	4	41.6666666666667
5861	reason-risen	4	5	55
5861	reason-risen	4	6	71.6666666666667
5861	reason-risen	4	7	70
5861	reason-risen	5	1	27
5861	reason-risen	5	2	27
5861	reason-risen	5	3	40.3333333333333
5861	reason-risen	5	5	59.3333333333333
5861	reason-risen	5	6	73
5861	reason-risen	5	7	76
5861	kata-katta	1	1	44.6666666666667
5861	kata-katta	1	2	44.5
5861	kata-katta	1	3	45.3333333333333
5861	kata-katta	1	4	47
5861	kata-katta	1	5	48.6666666666667
5861	kata-katta	1	6	53.3333333333333
5861	kata-katta	1	7	52.3333333333333
5861	kata-katta	2	1	39.3333333333333
5861	kata-katta	2	2	41
5861	kata-katta	2	3	45.3333333333333
5861	kata-katta	2	4	51.3333333333333
5861	kata-katta	2	5	53.6666666666667
5861	kata-katta	2	6	54.3333333333333
5861	kata-katta	2	7	56.6666666666667
5861	kata-katta	3	1	41.3333333333333
5861	kata-katta	3	2	43
5861	kata-katta	3	3	51.3333333333333
5861	kata-katta	3	4	49
5861	kata-katta	3	5	55.6666666666667
5861	kata-katta	3	6	54.6666666666667
5861	kata-katta	3	7	54
5861	kata-katta	4	1	39
5861	kata-katta	4	2	38.3333333333333
5861	kata-katta	4	3	46.3333333333333
5861	kata-katta	4	4	53.6666666666667
5861	kata-katta	4	5	54
5861	kata-katta	4	6	56.6666666666667
5861	kata-katta	4	7	55.6666666666667
5861	kata-katta	5	1	40.6666666666667
5861	kata-katta	5	2	51
5861	kata-katta	5	3	47.6666666666667
5861	kata-katta	5	4	54
5861	kata-katta	5	5	46.5
5861	kata-katta	5	6	54.6666666666667
5861	kata-katta	5	7	55.6666666666667
5861	toru-tooru	1	1	47
5861	toru-tooru	1	2	50
5861	toru-tooru	1	3	46.6666666666667
5861	toru-tooru	1	4	51
5861	toru-tooru	1	5	54.6666666666667
5861	toru-tooru	1	6	57.6666666666667
5861	toru-tooru	1	7	60
5861	toru-tooru	2	1	39
5861	toru-tooru	2	2	42.3333333333333
5861	toru-tooru	2	3	46.6666666666667
5861	toru-tooru	2	4	52.6666666666667
5861	toru-tooru	2	5	50.6666666666667
5861	toru-tooru	2	6	56.3333333333333
5861	toru-tooru	2	7	60.3333333333333
5861	toru-tooru	3	1	43.3333333333333
5861	toru-tooru	3	2	41.6666666666667
5861	toru-tooru	3	3	45
5861	toru-tooru	3	4	50
5861	toru-tooru	3	5	54
5861	toru-tooru	3	6	55.3333333333333
5861	toru-tooru	3	7	61
5861	toru-tooru	4	1	42.6666666666667
5861	toru-tooru	4	2	41.3333333333333
5861	toru-tooru	4	3	50
5861	toru-tooru	4	4	50.6666666666667
5861	toru-tooru	4	5	52
5861	toru-tooru	4	6	55
5861	toru-tooru	4	7	55.6666666666667
5861	toru-tooru	5	1	41.6666666666667
5861	toru-tooru	5	2	41
5861	toru-tooru	5	3	42.3333333333333
5861	toru-tooru	5	4	46.6666666666667
5861	toru-tooru	5	5	53.3333333333333
5861	toru-tooru	5	6	51.3333333333333
5861	toru-tooru	5	7	57.3333333333333
5873	indent-intent	1	1	8.5
5873	indent-intent	1	2	28.3333333333333
5873	indent-intent	1	3	33.3333333333333
5873	indent-intent	1	4	49
5873	indent-intent	1	5	76.6666666666667
5873	indent-intent	1	6	76.3333333333333
